"f1","f2","f3","f4","f5","dangerous","trial","sequence","sim_response","correct","performance","c","w","agent","subject"
1,1,1,1,1,1,31,31,1,1,0.483870967741935,1,"informed","informed_c1",1
0,1,0,0,1,0,32,32,1,0,0.46875,1,"informed","informed_c1",1
0,0,0,1,1,0,33,33,0,1,0.484848484848485,1,"informed","informed_c1",1
0,1,0,0,1,0,34,34,1,0,0.470588235294118,1,"informed","informed_c1",1
1,0,1,1,0,1,35,35,0,0,0.457142857142857,1,"informed","informed_c1",1
0,1,0,1,1,0,36,36,0,1,0.472222222222222,1,"informed","informed_c1",1
1,1,0,1,1,0,37,37,0,1,0.486486486486487,1,"informed","informed_c1",1
0,0,1,1,0,0,38,38,0,1,0.5,1,"informed","informed_c1",1
1,0,1,0,1,1,39,39,1,1,0.512820512820513,1,"informed","informed_c1",1
1,1,1,1,0,1,40,40,1,1,0.525,1,"informed","informed_c1",1
1,1,1,0,0,1,41,41,1,1,0.536585365853659,1,"informed","informed_c1",1
0,0,1,1,1,0,42,42,0,1,0.547619047619048,1,"informed","informed_c1",1
1,0,0,1,1,0,43,43,0,1,0.558139534883721,1,"informed","informed_c1",1
1,1,0,1,1,0,44,44,1,0,0.545454545454545,1,"informed","informed_c1",1
0,0,1,0,1,0,45,45,0,1,0.555555555555556,1,"informed","informed_c1",1
1,1,1,1,0,1,46,46,0,0,0.543478260869565,1,"informed","informed_c1",1
0,1,1,1,0,0,47,47,1,0,0.531914893617021,1,"informed","informed_c1",1
1,0,1,1,0,1,48,48,1,1,0.541666666666667,1,"informed","informed_c1",1
0,0,0,1,0,0,49,49,1,0,0.530612244897959,1,"informed","informed_c1",1
1,0,1,0,1,1,50,50,1,1,0.54,1,"informed","informed_c1",1
1,1,1,1,1,1,51,51,0,0,0.529411764705882,1,"informed","informed_c1",1
1,1,1,1,1,1,52,52,1,1,0.538461538461538,1,"informed","informed_c1",1
1,1,1,1,1,1,53,53,1,1,0.547169811320755,1,"informed","informed_c1",1
1,0,1,1,1,1,54,54,0,0,0.537037037037037,1,"informed","informed_c1",1
1,1,1,0,1,1,55,55,1,1,0.545454545454545,1,"informed","informed_c1",1
0,0,1,0,0,0,56,56,1,0,0.535714285714286,1,"informed","informed_c1",1
1,1,1,1,1,1,57,57,0,0,0.526315789473684,1,"informed","informed_c1",1
1,0,1,0,1,1,58,58,1,1,0.53448275862069,1,"informed","informed_c1",1
1,0,1,1,1,1,59,59,1,1,0.542372881355932,1,"informed","informed_c1",1
1,1,0,1,0,0,60,60,0,1,0.55,1,"informed","informed_c1",1
0,1,0,1,0,0,61,61,0,1,0.557377049180328,1,"informed","informed_c1",1
0,0,1,1,1,0,62,62,0,1,0.564516129032258,1,"informed","informed_c1",1
1,0,1,0,0,1,63,63,1,1,0.571428571428571,1,"informed","informed_c1",1
0,1,1,0,0,0,64,64,1,0,0.5625,1,"informed","informed_c1",1
1,1,1,1,0,1,65,65,1,1,0.569230769230769,1,"informed","informed_c1",1
1,1,1,1,0,1,66,66,0,0,0.560606060606061,1,"informed","informed_c1",1
1,0,1,0,0,1,67,67,0,0,0.552238805970149,1,"informed","informed_c1",1
1,0,1,0,1,1,68,68,1,1,0.558823529411765,1,"informed","informed_c1",1
1,1,1,1,1,1,69,69,1,1,0.565217391304348,1,"informed","informed_c1",1
1,0,1,0,1,1,70,70,0,0,0.557142857142857,1,"informed","informed_c1",1
0,0,1,1,1,0,71,71,0,1,0.563380281690141,1,"informed","informed_c1",1
1,1,1,0,0,1,72,72,0,0,0.555555555555556,1,"informed","informed_c1",1
0,0,1,1,0,0,73,73,0,1,0.561643835616438,1,"informed","informed_c1",1
1,0,0,1,1,0,74,74,1,0,0.554054054054054,1,"informed","informed_c1",1
1,0,1,1,0,1,75,75,0,0,0.546666666666667,1,"informed","informed_c1",1
0,0,1,1,1,0,76,76,1,0,0.539473684210526,1,"informed","informed_c1",1
1,1,0,1,1,0,77,77,0,1,0.545454545454545,1,"informed","informed_c1",1
1,1,1,1,1,1,78,78,1,1,0.551282051282051,1,"informed","informed_c1",1
1,0,1,1,0,1,79,79,1,1,0.556962025316456,1,"informed","informed_c1",1
0,1,0,0,1,0,80,80,0,1,0.5625,1,"informed","informed_c1",1
1,0,1,1,1,1,81,81,1,1,0.567901234567901,1,"informed","informed_c1",1
0,0,0,1,1,0,82,82,1,0,0.560975609756098,1,"informed","informed_c1",1
1,1,1,0,1,1,83,83,1,1,0.566265060240964,1,"informed","informed_c1",1
1,0,1,0,1,1,84,84,1,1,0.571428571428571,1,"informed","informed_c1",1
1,1,1,1,1,1,85,85,0,0,0.564705882352941,1,"informed","informed_c1",1
1,0,1,1,1,1,86,86,1,1,0.569767441860465,1,"informed","informed_c1",1
0,0,1,0,0,0,87,87,1,0,0.563218390804598,1,"informed","informed_c1",1
0,0,1,0,1,0,88,88,1,0,0.556818181818182,1,"informed","informed_c1",1
0,1,0,1,0,0,89,89,1,0,0.550561797752809,1,"informed","informed_c1",1
0,1,1,1,0,0,90,90,0,1,0.555555555555556,1,"informed","informed_c1",1
0,1,0,1,1,0,91,91,0,1,0.56043956043956,1,"informed","informed_c1",1
0,1,1,0,0,0,92,92,1,0,0.554347826086957,1,"informed","informed_c1",1
0,0,0,1,0,0,93,93,1,0,0.548387096774194,1,"informed","informed_c1",1
1,1,0,1,0,0,94,94,0,1,0.553191489361702,1,"informed","informed_c1",1
1,1,1,1,1,1,95,95,0,0,0.547368421052632,1,"informed","informed_c1",1
1,1,0,1,1,0,96,96,0,1,0.552083333333333,1,"informed","informed_c1",1
1,1,1,1,1,1,1,1,1,1,1,1,"informed","informed_c1",2
0,1,0,1,1,0,2,2,1,0,0.5,1,"informed","informed_c1",2
1,0,0,1,1,0,3,3,0,1,0.666666666666667,1,"informed","informed_c1",2
1,0,1,1,0,1,4,4,1,1,0.75,1,"informed","informed_c1",2
1,1,1,1,0,1,5,5,1,1,0.8,1,"informed","informed_c1",2
0,0,0,1,0,0,6,6,1,0,0.666666666666667,1,"informed","informed_c1",2
1,1,1,1,1,1,7,7,1,1,0.714285714285714,1,"informed","informed_c1",2
0,0,1,1,1,0,8,8,0,1,0.75,1,"informed","informed_c1",2
1,1,1,0,0,1,9,9,0,0,0.666666666666667,1,"informed","informed_c1",2
1,1,1,0,1,1,10,10,0,0,0.6,1,"informed","informed_c1",2
0,0,1,0,1,0,11,11,0,1,0.636363636363636,1,"informed","informed_c1",2
1,1,1,1,0,1,12,12,1,1,0.666666666666667,1,"informed","informed_c1",2
1,1,0,1,0,0,13,13,1,0,0.615384615384615,1,"informed","informed_c1",2
0,0,0,1,1,0,14,14,0,1,0.642857142857143,1,"informed","informed_c1",2
1,0,1,0,1,1,15,15,1,1,0.666666666666667,1,"informed","informed_c1",2
1,1,1,1,1,1,16,16,1,1,0.6875,1,"informed","informed_c1",2
1,0,1,0,0,1,17,17,1,1,0.705882352941177,1,"informed","informed_c1",2
1,1,0,1,1,0,18,18,0,1,0.722222222222222,1,"informed","informed_c1",2
0,1,1,1,0,0,19,19,1,0,0.684210526315789,1,"informed","informed_c1",2
1,0,1,1,0,1,20,20,0,0,0.65,1,"informed","informed_c1",2
1,0,1,1,1,1,21,21,1,1,0.666666666666667,1,"informed","informed_c1",2
1,0,1,0,1,1,22,22,1,1,0.681818181818182,1,"informed","informed_c1",2
0,1,0,1,0,0,23,23,1,0,0.652173913043478,1,"informed","informed_c1",2
1,1,1,1,1,1,24,24,1,1,0.666666666666667,1,"informed","informed_c1",2
0,0,1,1,0,0,25,25,0,1,0.68,1,"informed","informed_c1",2
0,0,1,1,1,0,26,26,1,0,0.653846153846154,1,"informed","informed_c1",2
1,0,1,1,1,1,27,27,0,0,0.62962962962963,1,"informed","informed_c1",2
0,0,1,0,0,0,28,28,1,0,0.607142857142857,1,"informed","informed_c1",2
1,1,0,1,1,0,29,29,1,0,0.586206896551724,1,"informed","informed_c1",2
0,1,0,0,1,0,30,30,1,0,0.566666666666667,1,"informed","informed_c1",2
1,0,1,0,1,1,31,31,0,0,0.548387096774194,1,"informed","informed_c1",2
0,1,1,0,0,0,32,32,1,0,0.53125,1,"informed","informed_c1",2
0,0,1,0,0,0,33,33,0,1,0.545454545454545,1,"informed","informed_c1",2
1,1,0,1,1,0,34,34,1,0,0.529411764705882,1,"informed","informed_c1",2
1,1,1,1,1,1,35,35,0,0,0.514285714285714,1,"informed","informed_c1",2
1,1,1,1,0,1,36,36,1,1,0.527777777777778,1,"informed","informed_c1",2
0,1,1,0,0,0,37,37,1,0,0.513513513513513,1,"informed","informed_c1",2
0,1,0,0,1,0,38,38,0,1,0.526315789473684,1,"informed","informed_c1",2
1,0,1,1,0,1,39,39,0,0,0.512820512820513,1,"informed","informed_c1",2
1,1,1,1,0,1,40,40,0,0,0.5,1,"informed","informed_c1",2
1,0,1,0,0,1,41,41,0,0,0.48780487804878,1,"informed","informed_c1",2
1,0,1,1,1,1,42,42,0,0,0.476190476190476,1,"informed","informed_c1",2
0,1,1,1,0,0,43,43,0,1,0.488372093023256,1,"informed","informed_c1",2
0,1,0,1,1,0,44,44,0,1,0.5,1,"informed","informed_c1",2
0,1,0,1,0,0,45,45,0,1,0.511111111111111,1,"informed","informed_c1",2
1,1,1,0,0,1,46,46,1,1,0.521739130434783,1,"informed","informed_c1",2
1,0,1,1,1,1,47,47,1,1,0.531914893617021,1,"informed","informed_c1",2
1,1,1,0,1,1,48,48,0,0,0.520833333333333,1,"informed","informed_c1",2
1,1,0,1,0,0,49,49,0,1,0.530612244897959,1,"informed","informed_c1",2
1,0,1,1,0,1,50,50,1,1,0.54,1,"informed","informed_c1",2
1,1,0,1,1,0,51,51,1,0,0.529411764705882,1,"informed","informed_c1",2
1,1,1,1,1,1,52,52,0,0,0.519230769230769,1,"informed","informed_c1",2
1,0,1,0,1,1,53,53,1,1,0.528301886792453,1,"informed","informed_c1",2
1,1,1,1,1,1,54,54,0,0,0.518518518518518,1,"informed","informed_c1",2
1,0,1,0,1,1,55,55,1,1,0.527272727272727,1,"informed","informed_c1",2
1,0,1,0,1,1,56,56,1,1,0.535714285714286,1,"informed","informed_c1",2
1,1,1,1,1,1,57,57,1,1,0.543859649122807,1,"informed","informed_c1",2
1,0,0,1,1,0,58,58,0,1,0.551724137931034,1,"informed","informed_c1",2
0,0,0,1,0,0,59,59,1,0,0.542372881355932,1,"informed","informed_c1",2
0,0,1,1,0,0,60,60,1,0,0.533333333333333,1,"informed","informed_c1",2
0,0,1,1,1,0,61,61,1,0,0.524590163934426,1,"informed","informed_c1",2
0,0,0,1,1,0,62,62,0,1,0.532258064516129,1,"informed","informed_c1",2
0,0,1,1,1,0,63,63,0,1,0.53968253968254,1,"informed","informed_c1",2
0,0,1,0,1,0,64,64,0,1,0.546875,1,"informed","informed_c1",2
1,0,1,0,1,1,65,65,0,0,0.538461538461538,1,"informed","informed_c1",2
1,1,1,0,1,1,66,66,1,1,0.545454545454545,1,"informed","informed_c1",2
1,1,1,1,1,1,67,67,1,1,0.552238805970149,1,"informed","informed_c1",2
1,1,1,1,1,1,68,68,1,1,0.558823529411765,1,"informed","informed_c1",2
1,1,1,0,0,1,69,69,0,0,0.550724637681159,1,"informed","informed_c1",2
0,0,1,0,1,0,70,70,1,0,0.542857142857143,1,"informed","informed_c1",2
0,0,1,1,0,0,71,71,0,1,0.549295774647887,1,"informed","informed_c1",2
0,0,1,1,1,0,72,72,1,0,0.541666666666667,1,"informed","informed_c1",2
1,0,0,1,1,0,73,73,0,1,0.547945205479452,1,"informed","informed_c1",2
1,1,0,1,0,0,74,74,0,1,0.554054054054054,1,"informed","informed_c1",2
1,0,1,0,0,1,75,75,1,1,0.56,1,"informed","informed_c1",2
1,1,0,1,1,0,76,76,1,0,0.552631578947368,1,"informed","informed_c1",2
0,0,1,1,1,0,77,77,0,1,0.558441558441558,1,"informed","informed_c1",2
1,1,1,1,0,1,78,78,0,0,0.551282051282051,1,"informed","informed_c1",2
0,1,0,1,1,0,79,79,0,1,0.556962025316456,1,"informed","informed_c1",2
0,0,0,1,1,0,80,80,0,1,0.5625,1,"informed","informed_c1",2
1,0,1,0,1,1,81,81,1,1,0.567901234567901,1,"informed","informed_c1",2
0,1,0,0,1,0,82,82,1,0,0.560975609756098,1,"informed","informed_c1",2
1,0,1,1,1,1,83,83,1,1,0.566265060240964,1,"informed","informed_c1",2
0,1,0,1,0,0,84,84,1,0,0.55952380952381,1,"informed","informed_c1",2
1,1,0,1,1,0,85,85,0,1,0.564705882352941,1,"informed","informed_c1",2
1,0,1,1,1,1,86,86,0,0,0.558139534883721,1,"informed","informed_c1",2
1,0,1,0,1,1,87,87,0,0,0.551724137931034,1,"informed","informed_c1",2
1,1,1,1,0,1,88,88,1,1,0.556818181818182,1,"informed","informed_c1",2
1,0,1,1,0,1,89,89,1,1,0.561797752808989,1,"informed","informed_c1",2
1,1,1,1,1,1,90,90,0,0,0.555555555555556,1,"informed","informed_c1",2
1,1,1,1,1,1,91,91,1,1,0.56043956043956,1,"informed","informed_c1",2
0,0,1,0,0,0,92,92,1,0,0.554347826086957,1,"informed","informed_c1",2
0,1,1,1,0,0,93,93,0,1,0.559139784946237,1,"informed","informed_c1",2
0,1,1,0,0,0,94,94,1,0,0.553191489361702,1,"informed","informed_c1",2
1,0,1,1,0,1,95,95,1,1,0.557894736842105,1,"informed","informed_c1",2
0,0,0,1,0,0,96,96,0,1,0.5625,1,"informed","informed_c1",2
0,1,1,0,0,0,1,1,1,0,0,1,"informed","informed_c1",3
1,0,1,0,1,1,2,2,1,1,0.5,1,"informed","informed_c1",3
0,1,0,1,0,0,3,3,1,0,0.333333333333333,1,"informed","informed_c1",3
1,0,1,0,0,1,4,4,1,1,0.5,1,"informed","informed_c1",3
0,0,1,0,0,0,5,5,1,0,0.4,1,"informed","informed_c1",3
0,1,0,1,1,0,6,6,0,1,0.5,1,"informed","informed_c1",3
1,1,0,1,1,0,7,7,0,1,0.571428571428571,1,"informed","informed_c1",3
0,0,1,1,1,0,8,8,1,0,0.5,1,"informed","informed_c1",3
0,1,1,1,0,0,9,9,0,1,0.555555555555556,1,"informed","informed_c1",3
0,0,1,1,1,0,10,10,1,0,0.5,1,"informed","informed_c1",3
0,0,0,1,1,0,11,11,0,1,0.545454545454545,1,"informed","informed_c1",3
0,1,0,0,1,0,12,12,1,0,0.5,1,"informed","informed_c1",3
1,0,0,1,1,0,13,13,0,1,0.538461538461538,1,"informed","informed_c1",3
1,0,1,1,1,1,14,14,1,1,0.571428571428571,1,"informed","informed_c1",3
1,0,1,0,1,1,15,15,1,1,0.6,1,"informed","informed_c1",3
1,0,1,1,0,1,16,16,1,1,0.625,1,"informed","informed_c1",3
1,1,1,1,1,1,17,17,0,0,0.588235294117647,1,"informed","informed_c1",3
1,1,1,1,1,1,18,18,1,1,0.611111111111111,1,"informed","informed_c1",3
1,1,0,1,1,0,19,19,1,0,0.578947368421053,1,"informed","informed_c1",3
1,0,1,0,1,1,20,20,1,1,0.6,1,"informed","informed_c1",3
0,0,1,0,1,0,21,21,1,0,0.571428571428571,1,"informed","informed_c1",3
0,0,1,1,0,0,22,22,0,1,0.590909090909091,1,"informed","informed_c1",3
1,1,1,1,0,1,23,23,1,1,0.608695652173913,1,"informed","informed_c1",3
1,1,0,1,0,0,24,24,0,1,0.625,1,"informed","informed_c1",3
1,1,1,0,1,1,25,25,1,1,0.64,1,"informed","informed_c1",3
1,1,1,1,1,1,26,26,0,0,0.615384615384615,1,"informed","informed_c1",3
1,0,1,1,1,1,27,27,1,1,0.62962962962963,1,"informed","informed_c1",3
1,1,1,1,1,1,28,28,0,0,0.607142857142857,1,"informed","informed_c1",3
0,0,0,1,0,0,29,29,0,1,0.620689655172414,1,"informed","informed_c1",3
1,1,1,1,0,1,30,30,1,1,0.633333333333333,1,"informed","informed_c1",3
1,0,1,1,0,1,31,31,1,1,0.645161290322581,1,"informed","informed_c1",3
1,1,1,0,0,1,32,32,0,0,0.625,1,"informed","informed_c1",3
1,0,1,0,0,1,33,33,1,1,0.636363636363636,1,"informed","informed_c1",3
1,1,1,1,1,1,34,34,0,0,0.617647058823529,1,"informed","informed_c1",3
0,0,1,1,0,0,35,35,1,0,0.6,1,"informed","informed_c1",3
0,0,1,0,0,0,36,36,0,1,0.611111111111111,1,"informed","informed_c1",3
1,1,0,1,1,0,37,37,1,0,0.594594594594595,1,"informed","informed_c1",3
0,1,0,1,0,0,38,38,0,1,0.605263157894737,1,"informed","informed_c1",3
1,0,1,0,1,1,39,39,1,1,0.615384615384615,1,"informed","informed_c1",3
0,0,1,1,1,0,40,40,0,1,0.625,1,"informed","informed_c1",3
1,0,1,0,1,1,41,41,1,1,0.634146341463415,1,"informed","informed_c1",3
0,0,1,1,1,0,42,42,1,0,0.619047619047619,1,"informed","informed_c1",3
0,0,0,1,0,0,43,43,0,1,0.627906976744186,1,"informed","informed_c1",3
1,1,1,1,1,1,44,44,0,0,0.613636363636364,1,"informed","informed_c1",3
1,1,1,1,0,1,45,45,1,1,0.622222222222222,1,"informed","informed_c1",3
1,1,1,0,0,1,46,46,1,1,0.630434782608696,1,"informed","informed_c1",3
1,0,1,0,1,1,47,47,1,1,0.638297872340426,1,"informed","informed_c1",3
1,0,1,1,1,1,48,48,0,0,0.625,1,"informed","informed_c1",3
1,1,1,1,1,1,49,49,1,1,0.63265306122449,1,"informed","informed_c1",3
1,1,0,1,1,0,50,50,1,0,0.62,1,"informed","informed_c1",3
0,1,1,1,0,0,51,51,0,1,0.627450980392157,1,"informed","informed_c1",3
1,1,1,0,1,1,52,52,1,1,0.634615384615385,1,"informed","informed_c1",3
0,1,0,1,1,0,53,53,1,0,0.622641509433962,1,"informed","informed_c1",3
1,0,1,1,0,1,54,54,0,0,0.611111111111111,1,"informed","informed_c1",3
1,0,0,1,1,0,55,55,0,1,0.618181818181818,1,"informed","informed_c1",3
0,0,1,0,1,0,56,56,1,0,0.607142857142857,1,"informed","informed_c1",3
0,0,0,1,1,0,57,57,1,0,0.596491228070175,1,"informed","informed_c1",3
1,1,1,1,0,1,58,58,0,0,0.586206896551724,1,"informed","informed_c1",3
0,1,0,0,1,0,59,59,1,0,0.576271186440678,1,"informed","informed_c1",3
1,1,1,1,1,1,60,60,0,0,0.566666666666667,1,"informed","informed_c1",3
1,0,1,1,0,1,61,61,1,1,0.573770491803279,1,"informed","informed_c1",3
1,0,1,1,1,1,62,62,1,1,0.580645161290323,1,"informed","informed_c1",3
0,1,1,0,0,0,63,63,1,0,0.571428571428571,1,"informed","informed_c1",3
1,1,0,1,0,0,64,64,1,0,0.5625,1,"informed","informed_c1",3
0,1,0,1,0,0,65,65,1,0,0.553846153846154,1,"informed","informed_c1",3
0,1,0,1,1,0,66,66,1,0,0.545454545454545,1,"informed","informed_c1",3
0,0,0,1,0,0,67,67,0,1,0.552238805970149,1,"informed","informed_c1",3
1,1,1,1,1,1,68,68,0,0,0.544117647058823,1,"informed","informed_c1",3
1,1,0,1,1,0,69,69,0,1,0.550724637681159,1,"informed","informed_c1",3
1,0,1,0,1,1,70,70,1,1,0.557142857142857,1,"informed","informed_c1",3
1,1,1,1,0,1,71,71,1,1,0.563380281690141,1,"informed","informed_c1",3
1,1,1,1,0,1,72,72,1,1,0.569444444444444,1,"informed","informed_c1",3
1,0,1,1,1,1,73,73,0,0,0.561643835616438,1,"informed","informed_c1",3
0,0,0,1,1,0,74,74,0,1,0.567567567567568,1,"informed","informed_c1",3
0,1,1,0,0,0,75,75,0,1,0.573333333333333,1,"informed","informed_c1",3
1,1,1,0,0,1,76,76,0,0,0.565789473684211,1,"informed","informed_c1",3
0,0,1,1,1,0,77,77,0,1,0.571428571428571,1,"informed","informed_c1",3
1,0,1,1,1,1,78,78,1,1,0.576923076923077,1,"informed","informed_c1",3
1,0,0,1,1,0,79,79,1,0,0.569620253164557,1,"informed","informed_c1",3
1,0,1,0,0,1,80,80,1,1,0.575,1,"informed","informed_c1",3
1,0,1,0,1,1,81,81,1,1,0.580246913580247,1,"informed","informed_c1",3
0,1,0,0,1,0,82,82,0,1,0.585365853658537,1,"informed","informed_c1",3
0,0,1,1,0,0,83,83,1,0,0.578313253012048,1,"informed","informed_c1",3
1,1,1,0,1,1,84,84,1,1,0.583333333333333,1,"informed","informed_c1",3
1,1,1,1,1,1,85,85,0,0,0.576470588235294,1,"informed","informed_c1",3
1,0,1,1,0,1,86,86,1,1,0.581395348837209,1,"informed","informed_c1",3
0,0,1,0,0,0,87,87,1,0,0.574712643678161,1,"informed","informed_c1",3
0,1,1,1,0,0,88,88,0,1,0.579545454545455,1,"informed","informed_c1",3
1,1,1,1,1,1,89,89,1,1,0.584269662921348,1,"informed","informed_c1",3
1,1,0,1,0,0,90,90,1,0,0.577777777777778,1,"informed","informed_c1",3
0,0,1,1,1,0,91,91,1,0,0.571428571428571,1,"informed","informed_c1",3
1,0,1,0,1,1,92,92,0,0,0.565217391304348,1,"informed","informed_c1",3
0,0,1,0,1,0,93,93,1,0,0.559139784946237,1,"informed","informed_c1",3
1,1,1,1,1,1,94,94,1,1,0.563829787234043,1,"informed","informed_c1",3
1,0,1,1,0,1,95,95,0,0,0.557894736842105,1,"informed","informed_c1",3
1,1,0,1,1,0,96,96,1,0,0.552083333333333,1,"informed","informed_c1",3
1,1,1,1,0,1,1,1,0,0,0,1,"informed","informed_c1",4
0,1,0,1,1,0,2,2,0,1,0.5,1,"informed","informed_c1",4
0,0,1,1,1,0,3,3,0,1,0.666666666666667,1,"informed","informed_c1",4
1,0,1,1,0,1,4,4,1,1,0.75,1,"informed","informed_c1",4
0,0,1,0,0,0,5,5,1,0,0.6,1,"informed","informed_c1",4
0,0,0,1,0,0,6,6,0,1,0.666666666666667,1,"informed","informed_c1",4
1,0,1,1,1,1,7,7,1,1,0.714285714285714,1,"informed","informed_c1",4
1,1,1,0,0,1,8,8,1,1,0.75,1,"informed","informed_c1",4
1,1,0,1,0,0,9,9,0,1,0.777777777777778,1,"informed","informed_c1",4
1,1,1,1,1,1,10,10,1,1,0.8,1,"informed","informed_c1",4
1,1,0,1,1,0,11,11,1,0,0.727272727272727,1,"informed","informed_c1",4
1,1,1,1,1,1,12,12,1,1,0.75,1,"informed","informed_c1",4
1,0,1,1,0,1,13,13,1,1,0.769230769230769,1,"informed","informed_c1",4
1,0,1,1,1,1,14,14,0,0,0.714285714285714,1,"informed","informed_c1",4
0,1,0,0,1,0,15,15,1,0,0.666666666666667,1,"informed","informed_c1",4
0,1,1,0,0,0,16,16,1,0,0.625,1,"informed","informed_c1",4
1,1,1,1,0,1,17,17,0,0,0.588235294117647,1,"informed","informed_c1",4
0,1,0,1,0,0,18,18,1,0,0.555555555555556,1,"informed","informed_c1",4
0,0,1,1,1,0,19,19,0,1,0.578947368421053,1,"informed","informed_c1",4
0,0,0,1,1,0,20,20,1,0,0.55,1,"informed","informed_c1",4
1,1,1,1,1,1,21,21,1,1,0.571428571428571,1,"informed","informed_c1",4
1,0,1,0,1,1,22,22,1,1,0.590909090909091,1,"informed","informed_c1",4
1,0,0,1,1,0,23,23,0,1,0.608695652173913,1,"informed","informed_c1",4
1,0,1,0,1,1,24,24,0,0,0.583333333333333,1,"informed","informed_c1",4
1,1,1,1,1,1,25,25,1,1,0.6,1,"informed","informed_c1",4
0,0,1,0,1,0,26,26,1,0,0.576923076923077,1,"informed","informed_c1",4
0,1,1,1,0,0,27,27,1,0,0.555555555555556,1,"informed","informed_c1",4
1,1,1,0,1,1,28,28,0,0,0.535714285714286,1,"informed","informed_c1",4
1,0,1,0,1,1,29,29,1,1,0.551724137931034,1,"informed","informed_c1",4
1,0,1,0,0,1,30,30,1,1,0.566666666666667,1,"informed","informed_c1",4
1,1,0,1,1,0,31,31,1,0,0.548387096774194,1,"informed","informed_c1",4
0,0,1,1,0,0,32,32,0,1,0.5625,1,"informed","informed_c1",4
0,0,1,1,1,0,33,33,1,0,0.545454545454545,1,"informed","informed_c1",4
0,1,0,1,0,0,34,34,1,0,0.529411764705882,1,"informed","informed_c1",4
1,1,1,1,0,1,35,35,1,1,0.542857142857143,1,"informed","informed_c1",4
0,1,1,1,0,0,36,36,0,1,0.555555555555556,1,"informed","informed_c1",4
1,0,1,0,1,1,37,37,0,0,0.540540540540541,1,"informed","informed_c1",4
1,1,0,1,1,0,38,38,1,0,0.526315789473684,1,"informed","informed_c1",4
1,1,1,0,0,1,39,39,1,1,0.538461538461538,1,"informed","informed_c1",4
0,1,0,0,1,0,40,40,1,0,0.525,1,"informed","informed_c1",4
1,1,1,1,1,1,41,41,1,1,0.536585365853659,1,"informed","informed_c1",4
1,0,0,1,1,0,42,42,1,0,0.523809523809524,1,"informed","informed_c1",4
0,0,1,0,1,0,43,43,0,1,0.534883720930233,1,"informed","informed_c1",4
1,0,1,0,0,1,44,44,1,1,0.545454545454545,1,"informed","informed_c1",4
1,0,1,1,1,1,45,45,1,1,0.555555555555556,1,"informed","informed_c1",4
1,1,1,1,1,1,46,46,0,0,0.543478260869565,1,"informed","informed_c1",4
1,1,0,1,1,0,47,47,1,0,0.531914893617021,1,"informed","informed_c1",4
0,0,0,1,0,0,48,48,0,1,0.541666666666667,1,"informed","informed_c1",4
0,1,0,1,1,0,49,49,0,1,0.551020408163265,1,"informed","informed_c1",4
1,0,1,1,0,1,50,50,1,1,0.56,1,"informed","informed_c1",4
0,1,1,0,0,0,51,51,0,1,0.568627450980392,1,"informed","informed_c1",4
1,1,1,1,1,1,52,52,0,0,0.557692307692308,1,"informed","informed_c1",4
1,0,1,1,0,1,53,53,1,1,0.566037735849057,1,"informed","informed_c1",4
0,0,1,1,0,0,54,54,0,1,0.574074074074074,1,"informed","informed_c1",4
1,0,1,1,1,1,55,55,1,1,0.581818181818182,1,"informed","informed_c1",4
1,0,1,0,1,1,56,56,1,1,0.589285714285714,1,"informed","informed_c1",4
0,0,0,1,1,0,57,57,1,0,0.578947368421053,1,"informed","informed_c1",4
1,1,1,0,1,1,58,58,1,1,0.586206896551724,1,"informed","informed_c1",4
1,0,1,0,1,1,59,59,0,0,0.576271186440678,1,"informed","informed_c1",4
1,1,0,1,0,0,60,60,1,0,0.566666666666667,1,"informed","informed_c1",4
1,1,1,1,0,1,61,61,1,1,0.573770491803279,1,"informed","informed_c1",4
1,1,1,1,1,1,62,62,0,0,0.564516129032258,1,"informed","informed_c1",4
0,0,1,0,0,0,63,63,0,1,0.571428571428571,1,"informed","informed_c1",4
0,0,1,1,1,0,64,64,0,1,0.578125,1,"informed","informed_c1",4
1,0,1,0,1,1,65,65,0,0,0.569230769230769,1,"informed","informed_c1",4
1,0,1,1,0,1,66,66,1,1,0.575757575757576,1,"informed","informed_c1",4
1,1,1,1,0,1,67,67,0,0,0.567164179104478,1,"informed","informed_c1",4
0,0,1,1,1,0,68,68,0,1,0.573529411764706,1,"informed","informed_c1",4
0,0,0,1,1,0,69,69,0,1,0.579710144927536,1,"informed","informed_c1",4
0,1,0,0,1,0,70,70,0,1,0.585714285714286,1,"informed","informed_c1",4
1,1,0,1,1,0,71,71,1,0,0.577464788732394,1,"informed","informed_c1",4
1,0,1,0,1,1,72,72,1,1,0.583333333333333,1,"informed","informed_c1",4
1,1,1,1,1,1,73,73,1,1,0.589041095890411,1,"informed","informed_c1",4
1,0,1,1,0,1,74,74,1,1,0.594594594594595,1,"informed","informed_c1",4
0,0,1,0,0,0,75,75,0,1,0.6,1,"informed","informed_c1",4
1,0,0,1,1,0,76,76,1,0,0.592105263157895,1,"informed","informed_c1",4
1,0,1,0,1,1,77,77,1,1,0.597402597402597,1,"informed","informed_c1",4
1,0,1,1,1,1,78,78,1,1,0.602564102564103,1,"informed","informed_c1",4
1,1,1,1,1,1,79,79,1,1,0.607594936708861,1,"informed","informed_c1",4
